idx,term_id,term,relevance,x,y,z
46,1765,nearly,-7.0960001945495605,13.506442664684304,8.675989500176547,0.4011118475059861
47,1117,audience,-7.0980000495910645,17.605044890177417,9.36630043865099,0.5260943403748246
48,391,recorded,-7.103400230407715,14.358877390041311,9.43322570670615,0.5248974558260578
49,1615,played,-7.106400012969971,13.38156445096781,8.839882353949868,-0.03301055064852404
50,504,completely,-7.1381001472473145,12.185055333203598,8.303790215499268,0.164518654221863
51,4527,beach,-7.150300025939941,11.65217726653917,7.9764200536958985,0.17678626632863706
52,17688,courtroom,-7.194900035858154,-8.684907903041996,-5.107665620950806,-0.25058815740654516
53,3517,sleep,-7.243899822235107,-6.51365833215146,-3.7517244557129774,0.04152014134369616
54,10870,woody_allen,-7.303299903869629,-7.760289356711824,-4.724218681976514,-0.3712680006265135
55,20459,depp,-7.304100036621094,-8.144638089507719,-5.017818445705246,0.05373537562635014
56,5844,clinic,-7.360000133514404,-9.815566658429693,-4.755337923713186,-0.32226981227334744
57,19229,eastwood,-7.370999813079834,-7.924124754591425,-4.501447587276481,0.2624247523883239
58,4157,alex,-7.413099765777588,-8.86354841268385,-5.019216864026533,0.3370377737226867
59,4420,psychological,-7.426700115203857,-7.522011553299808,-4.284934750978441,0.07382832969428657
60,11019,rocky,-7.428299903869629,-6.824447307183907,-3.9479134275959424,0.03993838119271341
61,3419,internal,-7.479599952697754,-8.631873427410001,-4.424435936708319,-0.19215059122151118
62,20461,stallone,-7.527200222015381,-8.586527719183476,-5.400949863377872,0.041125162847582226
63,14062,slang,-7.534599781036377,-11.48426667822418,-7.501075256317114,-0.31632955346128294
64,17887,hersh,-7.570499897003174,-10.206675094325126,-5.7817384466635415,-0.0061167732366051554
65,20482,almodovar,-7.600399971008301,-10.405066983501587,-6.4968410569505215,0.1822326041365235
66,14639,beach_slang,-7.653200149536133,-13.402801796407909,-8.511337562199508,-0.41897870833047324
67,18157,internal_wrangler,-7.672599792480469,-13.563927849310787,-6.992193844726328,-0.38839863971703387
68,18165,wrangler,-7.691699981689453,-13.523364104348689,-7.064052040497619,-0.6023123032124825
69,5384,germano,-7.75540018081665,-10.730415439121805,-6.6430908170477565,-0.38122058141896653
70,13121,burton,-7.77370023727417,-8.227308500756688,-4.75670358710939,0.14923049929130985
71,19463,story_told,-7.813700199127197,-11.323280386099189,-6.70541952504416,-0.33953968992310374
72,19431,gatsby,-7.889100074768066,-12.924955251377645,-7.979866525285302,-0.1446779820382346
73,4180,cinematography,-7.900300025939941,-9.351656614989613,-5.3987026124488935,0.0839487525858064
74,4246,ravishing,-7.902599811553955,-10.901956656301524,-6.8389237433945445,0.10094180964923406
75,1126,bridwell,-7.922900199890137,-10.933425573073029,-6.153596345859055,-0.1944246590551625
76,5813,mirah,-7.930799961090088,-10.644527127438076,-6.015252947091641,0.6072604612866068
77,20230,mcconaughey,-7.934100151062012,-9.693677838820072,-5.546865115703959,0.1690420627591389
78,2720,fairy,-7.98769998550415,-9.328683939091222,-5.730305811858652,-0.5619076771379973
79,10503,inept,-7.998799800872803,-10.574897754004104,-5.990909318001009,-0.2257775773832252
80,16752,miscast,-8.005999565124512,-10.324683614566078,-6.512010379635318,-0.0665393507069153
81,14609,credible,-8.09589958190918,-9.257325068787592,-5.748067879997673,0.0942001770935596
82,19946,clyde,-8.1072998046875,-13.414115703588747,-8.1285045588467,0.2049175271424835
83,16035,bonnie,-8.11970043182373,-12.430801556085335,-7.505675478256001,0.3062283336704996
84,16550,compassionate,-8.192999839782715,-9.77247236744663,-6.026684611494165,0.15499438209931168
85,20481,niccol,-8.215900421142578,-11.962027161135172,-7.089786585671033,-0.17905784929922836
86,17477,blackburn,-8.249300003051758,-15.202662722878726,-8.120553418286622,-0.5232423372955155
87,15143,clint,-8.273900032043457,-11.522070994422982,-6.873513920698346,0.27566901247965664
88,20492,humour,-8.393799781799316,-11.213183760738419,-6.431673809728388,0.028311113522530375
89,13596,excitingly,-8.400300025939941,-12.414565074307824,-7.505892220027555,0.10086839385298728
90,19077,fairy_tale,-8.439000129699707,-9.911299847216663,-6.118606542871266,-0.6107822807077439
91,11771,monster_movie,-8.513099670410156,-12.024928956694804,-7.233667659730511,-0.25342859264310685
92,12070,jonze,-8.552900314331055,-14.868560404689294,-9.060924672153536,0.16163196909741348
93,15907,elvrum,-8.613900184631348,-14.244117868330946,-9.336350048384197,-0.06072633597044921
94,20438,spectator,-8.616000175476074,-13.831971617134844,-8.372982922115266,-0.1588123152122611
95,20136,episodic,-8.647100448608398,-12.668848928845893,-7.788054868375165,-0.3117899217444018
96,19510,rizzo,-8.647199630737305,-14.710624984502973,-8.72080054020147,0.16857175162910554
97,5913,slapstick,-8.6766996383667,-15.370060311509782,-9.218652924714275,-0.5635941971382764
98,5473,magician,-8.730299949645996,-14.829503661943301,-8.572292652343716,-0.3358606679195785
99,19509,piety,-8.746299743652344,-15.893287560164039,-9.572245130749076,0.14653212371624835
100,20448,shrewdly,-8.834799766540527,-14.774796097114635,-9.14003995918503,-0.4587442136736086
101,19366,fearlessly,-8.896200180053711,-15.89079740112614,-9.104396143638096,0.06769971393130382
102,4232,marvelously,-8.916600227355957,-14.281207632496896,-8.596811829414253,-0.0323445899273271
103,17292,valor,-8.939000129699707,-12.639821219077715,-7.770510911935457,-0.321105119589853
104,15649,resurrects,-9.031800270080566,-15.18691967362896,-8.83227681177203,-0.06018422606643355
105,5866,guffaw,-9.036199569702148,-15.474476052052584,-9.352019181152665,-0.5412082043214878
106,13515,wracking,-9.068499565124512,-15.299446192239104,-9.428340820171945,0.035235344306872765
107,15914,phil_elvrum,-9.071800231933594,-15.776791295900857,-9.981213392485932,-0.23019569802271764
108,16336,extracted,-9.083200454711914,-16.58873151542547,-9.904103865291757,-0.11868352973139762
109,11550,burlesque,-9.15410041809082,-16.2884126869883,-9.584202887813266,-0.46602024510637685
110,18646,interconnectedness,-9.17039966583252,-16.54578369224616,-9.621382864784575,0.04051046942125878
111,5774,adversity,-9.187100410461426,-15.99847990252962,-9.120764365745584,-0.33941066013503157
112,20449,birdy,-9.21619987487793,-12.833636903007637,-8.010774751510661,-0.21998117937307946
113,20226,finch,-9.343099594116211,-14.439085109284186,-8.81052616361147,-0.394053628689875
114,11880,oren,-9.379899978637695,-16.94985781852481,-9.799977387429882,-0.12368496845379294
