term_rank,doc_id,x,y,z
0,3760,1.531797365453914,3.0587778415151634,0.4023202867444212
0,3883,1.5668679561705499,3.0420356096923142,0.46284565132800726
0,6871,1.6415511764985375,3.3065004539218985,-0.12769599226977005
0,5610,1.148538157039486,2.4512623218419205,0.2881895483753215
0,6277,1.4717579815927735,3.049088733731417,0.493809954087388
0,4618,2.595662521674607,3.491937452509268,0.3170185003152512
0,3768,1.3619853146915168,3.1692143305550546,0.25495337917873045
0,5893,1.296297635148694,2.907311970228168,0.3867291879922295
0,4122,0.6829976602855682,2.3638454411216085,1.4677951853539069
0,7261,1.2797253035101672,2.820843845400763,0.5920969901784666
0,4918,1.3755943136453737,3.058768196129378,0.8034843295667972
1,4618,2.595662521674607,3.491937452509268,0.3170185003152512
1,4909,2.5774926897559283,3.4896737081267957,0.34631823066451894
1,5641,2.5623672303980998,3.4260062334321346,0.3149967198151187
1,4636,2.590067523731039,3.5601486745279995,0.3139852151148634
1,4608,2.5156195247252198,3.4799462855851595,0.2779555027750721
1,5015,2.5615811059306175,3.44559480485181,0.3205113040302509
1,6171,1.999435279698438,3.9210002684981005,0.6556445213972932
1,6937,2.601027034783977,3.5007247941668953,0.328946042912215
1,5801,2.269823081079872,3.173011120384399,0.3436254805587837
2,7099,-0.5994855143554887,1.185361292529123,-0.5254766401332512
2,3407,-0.5202979207749194,1.0864151171234133,-0.10247700973241818
2,7172,-0.3930071498433554,0.9718072612482622,-0.267377266543457
2,6795,-0.2563969621572221,2.102772708811546,-3.9768509876545646
2,6062,-1.2601503297939187,2.4815266378667284,-0.6143365378812119
2,4302,2.196486555726595,0.42362474111133347,3.234073936109607
2,4386,-1.1382180900295227,1.3216419092645666,-0.27348568253261535
2,4664,0.2781378533501608,0.8747764152105288,-0.22898899982182383
2,5915,-2.2719965033829017,1.9042465260828338,-1.8926481905566461
2,4338,-0.4912242935002443,0.9345329772062151,-0.79994043806034
2,3717,-0.19117733052629574,0.8708248429112184,-0.7960163897045732
2,5717,-1.2481935414861833,2.2399646343885635,-3.0751571953506924
2,7159,0.7183314768722776,0.9235137952756541,-2.6013629870896056
2,4240,-0.27383624786398697,1.23447129772144,-0.3351035109263417
2,5813,-0.1420908854927374,2.129168289522437,0.2816945546954651
2,4983,0.3291246697188569,0.4084028991898744,-0.19924579693293323
2,6056,-0.4832905547552259,1.2778127295327868,-0.6296282419391552
2,6973,1.0762119351387438,0.20230366737996605,-0.32539251281844334
2,5052,-1.0137306723716388,1.431928425258957,1.1299814379193447
2,7276,-0.38750827080890654,1.3252815274536087,-0.6393868218861807
2,6834,-1.0860505611316746,1.4998966946682255,0.33803505467662665
2,3292,-0.417388303115896,2.2236846380327546,0.24063833259371792
2,4124,1.9396480396604654,-0.41091414367672935,-1.203505522598466
2,5881,-0.6083881877017984,0.7622456949929028,-0.9791074814264736
2,6977,0.4086365247163904,-0.07405135876074424,2.759300939745337
2,5397,-2.54657032251443,1.8476167647168706,1.0033046332283373
2,5893,1.296297635148694,2.907311970228168,0.3867291879922295
2,5406,4.320862964300797,1.2288625823366484,0.6602970894460051
2,5101,-2.6510336158555665,2.4938845391214954,-1.6692320704931616
2,3524,-0.7213156523135599,0.9064343187945249,-0.06240246611547359
2,4412,-0.34882670969070806,0.24411724202770502,0.8643883114768891
