idx,term_id,term,relevance,x,y,z
58,12893,sigur,-7.497000217437744,-6.376287619482616,-4.592991883763383,-5.038641685921619
59,5490,ryan,-7.571899890899658,-5.660585432582983,-3.623640024962798,-4.552591288680861
60,20432,nicholson,-7.61929988861084,-5.524867335753085,-3.396014402279337,-4.449472126015581
61,6015,death_grip,-7.695700168609619,-6.622015392102293,-5.970998566357513,-5.106912623101559
62,20359,polanski,-7.753399848937988,-5.928545689021237,-4.0765798099066455,-4.745490956336189
63,2313,zombie,-7.859399795532227,-6.2850604299358075,-4.860996012081694,-5.007700793930409
64,16492,fellini,-7.982600212097168,-7.018777494668323,-6.584971405225101,-5.173967790080375
65,20483,sidney,-8.039600372314453,-7.156550561436104,-6.030618770463919,-5.141496916082287
66,12874,herr,-8.06779956817627,-6.353890276404482,-4.999893757490668,-5.048914669295101
67,13007,gibson,-8.102100372314453,-6.338893936630257,-4.945524766719424,-5.027393945568352
68,3044,tyler,-8.126099586486816,-6.572249206199534,-5.434827183289082,-5.082088705746828
69,5488,riley,-8.171600341796875,-7.005628045797726,-6.380769038910064,-5.382007365928679
70,12218,ryan_adam,-8.173999786376953,-6.834428268458565,-5.725354794996951,-5.603938455206463
71,604,location,-8.1766996383667,-6.49235549469938,-5.140838960849233,-5.078083226105246
72,17725,chinatown,-8.18120002746582,-7.240538196399266,-6.590917518948053,-5.363058699830638
73,19997,siegel,-8.235899925231934,-6.957395251045763,-6.53851683785097,-5.289313653644837
74,19980,lott,-8.295299530029297,-6.981801340739542,-6.391979944780995,-5.435385357147231
75,18717,morally,-8.410499572753906,-7.5822059690503245,-8.229099274843017,-5.589737418123792
76,12748,ponytail,-8.481399536132812,-7.314074440985223,-7.27970610489669,-5.420277562416734
77,19799,pollack,-8.531100273132324,-7.81109797436942,-9.980649368845354,-5.435190226576077
78,5726,lantern,-8.537199974060059,-7.502963140200737,-7.981419166415725,-5.566361517696753
79,3413,ingenious,-8.547499656677246,-6.726692282093575,-5.67615170525678,-5.252832614671482
80,15956,onscreen,-8.556400299072266,-7.4212065216116505,-7.4172940931681905,-5.429544733177119
81,19253,focus_group,-8.559900283813477,-7.553717120735014,-8.731789937712124,-5.757487281938446
82,16730,caper,-8.586000442504883,-7.384723016730646,-7.173276387550436,-5.364331997489893
83,13916,merzbow,-8.655799865722656,-7.751476838075713,-9.175428217678279,-5.925373695160243
84,20477,lumet,-8.684200286865234,-7.184137719849994,-6.095274313708915,-5.144764210901678
85,7006,unspeakable,-8.7568998336792,-7.8399718407842185,-8.975172024179525,-5.528203969792379
86,18939,crackpot,-8.794500350952148,-8.195351307577623,-11.808930210536538,-6.029292573465076
87,18554,byrjun,-8.852299690246582,-8.721563548789781,-9.797953090786587,-5.786034791919796
88,11376,dark_night,-8.85569953918457,-7.787499233353798,-10.480783805595019,-6.025771682813401
89,20472,dicaprio,-8.893400192260742,-6.76923706975885,-5.491391557085582,-5.1366237629336124
90,14124,doubtful,-8.911600112915039,-7.975913013866716,-10.406267755155266,-5.788270494135638
91,19303,steamy,-8.916799545288086,-8.095411128554991,-11.354071451493677,-6.029282381179455
92,16990,linkous,-8.9350004196167,-7.912568615479269,-12.132971374635355,-6.071104697570745
93,6986,pleaser,-8.935999870300293,-7.409957298771991,-7.300871700592967,-5.4009659010018805
94,18650,jonsi,-8.99120044708252,-8.367949688129967,-9.137770801111335,-5.71484213271107
95,19804,dekker,-9.054699897766113,-7.528316747130435,-9.00816499198063,-5.645461590488225
96,16821,blunderbuss,-9.084600448608398,-8.013086322954663,-12.956311827623528,-6.397936273982069
97,8598,chrysalis,-9.133999824523926,-8.142098805949253,-11.3993573698535,-6.013719942034004
98,11720,sydney,-9.156499862670898,-7.909309568662737,-11.306411121180563,-5.797195480477402
99,18413,acquainted,-9.17240047454834,-7.64415459212387,-9.583311225635303,-5.891382003487264
100,12372,alternation,-9.178899765014648,-7.967829161981068,-10.421802319343556,-5.717313933969156
101,7678,surrealism,-9.189000129699707,-7.659885535606333,-8.956678545332261,-5.3862774464607845
102,18518,richter,-9.276300430297852,-8.469243333322968,-12.634140613443618,-6.34451948183262
103,19870,atonement,-9.296500205993652,-7.496828401338932,-8.027542989025344,-5.513591220263888
104,17610,luis,-9.3125,-8.10970947557666,-11.810973179104106,-5.856456017974016
105,18555,eagle_death_metal,-9.348999977111816,-8.589687877791985,-13.404617727338506,-6.341270470255423
106,17523,cruelest,-9.385499954223633,-8.298627924315412,-13.104585716063436,-5.990516294295202
107,14011,enlivened,-9.431900024414062,-8.024787316882696,-10.910515605063091,-5.781144711639832
108,20330,adorn,-9.446499824523926,-8.150537257252623,-12.489266160168212,-6.420689341707896
109,17834,tug,-9.467300415039062,-8.083989945207207,-12.701624973087476,-5.93579050966322
110,10275,cunning,-9.470100402832031,-7.881403358912914,-9.96732609812117,-5.779799444547167
111,12701,frida,-9.505399703979492,-7.738340835318311,-8.572491299242134,-5.535827270945262
112,18553,agaetis_byrjun,-9.506799697875977,-8.868723998212477,-12.739567511105323,-6.54202976617766
113,18796,synergy,-9.506999969482422,-8.153197268026663,-11.791530145676422,-5.967287013678604
114,18623,foregone,-9.51710033416748,-8.362309035575088,-12.510860477059195,-5.964002086305887
115,15410,ingeniously,-9.529800415039062,-7.835984630479467,-9.567900787984142,-5.933757400673884
116,19724,devise,-9.53909969329834,-8.270476043366465,-13.308807757679197,-6.440938438649532
117,18552,agaetis,-9.55780029296875,-8.923237135324749,-12.87165942181837,-5.896478618633121
118,9830,persuasively,-9.560799598693848,-8.163211490424695,-12.31123232122185,-5.949699293360144
119,20267,boyz,-9.586799621582031,-7.862070782014251,-9.504971741826965,-5.481047669181062
120,20323,munich,-9.63129997253418,-7.897502908581778,-10.278745139605821,-5.709321561335497
121,14087,squinting,-9.688300132751465,-8.354527860034379,-13.597007537649741,-6.401389295564033
122,19333,hacksaw,-9.858400344848633,-7.578228464509956,-9.565078822222477,-5.588593486307654
123,20261,repulse,-9.898799896240234,-8.255434121631495,-13.097583014243357,-6.300435107987173
124,18558,stargazing,-9.977800369262695,-8.615244057535593,-14.010906738775795,-6.465339351348391
