term_rank,doc_id,x,y,z
0,4694,0.603191090248157,-0.2651755903895296,2.188759148372043
0,2883,-3.01048945329663,-0.9099471152284283,0.7108957397603655
0,589,-1.9381648256558666,-1.1202779883276832,1.1554083916363904
0,7070,-0.6121940912240363,3.7765596558530445,-2.8142949629765437
0,1943,-2.517774558272418,-1.1542785598413081,1.0269071392758775
0,7024,-0.6057718390347601,3.6986983793456205,-2.6892369339076985
0,918,0.5839456796600747,-3.4877579008733317,-2.3221752490995335
0,4545,1.932985034317067,0.22815808370293883,0.6363747309265708
0,6685,0.8194377062373259,-0.13780957209147446,-1.9309992726838319
0,1253,-2.413255767194882,-1.819937828073426,0.45730738469400317
0,4362,-2.095038780967982,0.4091528066393128,-0.3554495329255902
0,1949,-2.7878397031682467,-0.926729221843103,0.48516921028117976
0,2979,-2.3339757688427234,-1.330755353765148,1.4298685884659976
0,1810,0.6158679621664,-3.5296198698948333,-2.3501976108753184
0,4754,-0.013375322579280632,0.22773359703893092,-0.001955356959649999
0,2995,-2.923095119104868,-0.5089341743066724,0.5618575028143104
0,4501,0.00021685617790937823,0.749940350776296,0.026694289213369735
0,1124,-2.7188829714816434,-1.2799334128386781,1.2705935054810722
0,242,-3.0011649573646,-0.5036222965230593,0.4665740449946206
0,4449,-0.23447434441249496,0.5408734095012078,-3.454688134647416
0,779,-2.997379325360972,-0.9060752043327105,0.642686411509917
0,4929,-0.9951792308760324,1.5751006785442778,0.8988049486701116
0,644,-1.4577174973262648,-1.2233113084735996,1.6137232163511666
0,2914,-2.5306723114578737,-1.0450280442414313,1.3460354557809318
0,1214,-3.6847473145888983,-1.7267278549597707,-1.698050361966538
0,2304,-0.5317712201843084,-1.0325379082805255,1.3303451793101984
0,2144,-1.7931758905317428,-1.4650379816764836,3.6438424827702187
0,2446,-2.445869256749636,-1.4104755121251964,1.1764482368282163
0,2101,0.6280746929215548,-3.5810790658346825,-2.3714180894994956
0,992,-2.519892315482344,-0.7010631974540383,0.605845508979326
1,7047,0.7338295372018824,0.5426126636358481,-0.43309136042977336
1,6434,0.5750441995363296,0.4595534247615583,-0.5309376391573822
1,5480,0.2896265941353363,0.3561636418330835,-0.6454073983488738
1,3427,0.34810298926342514,0.08943100001168158,-1.2259684809456624
1,5585,1.0991263500952526,1.948969415867382,0.4827025225141914
1,4471,0.27713495534900384,0.08347327843084586,1.011268622598105
1,3394,1.541649471885775,1.418870538270111,-0.6011474130635871
1,7118,2.7825640118808996,2.2051002331010605,1.1546641537656421
1,4307,0.5377912073318347,0.5408320541045997,-0.9766935380297377
1,4328,1.3889902020530718,3.3137718140693804,-2.40249006916344
1,4601,-0.9769325237487093,0.45823233078090037,0.9131429491363118
1,5889,1.935891886318471,2.077041008421989,-1.6667431355029385
1,3297,-0.028092775098300396,0.6609875269933023,-1.3097990471081442
1,6931,-0.08536877814838624,0.5221637553777113,-0.43643296441447116
1,5197,0.4057437439002486,0.08199566983884306,-1.0693705923572536
1,7084,-1.9380308968622928,1.7788813090859767,1.668545847071388
1,5812,2.7711814054052937,1.0616308785759767,-1.812534955282958
1,5282,-0.2112303532128432,2.6580586557447514,3.135393723218232
1,6805,0.8117797551869368,1.6187980323051623,-0.7766825634049973
1,6666,1.4790928807014843,-0.3104330080728886,-0.7596168482159017
1,5816,0.08332954642088619,-0.027257532160292138,0.10529063290924245
1,5858,-1.4250354293857397,1.3284724369098535,3.6479933672547884
1,6943,1.8447068941052567,2.8515825192526387,-2.535350755916387
1,7140,2.758419538061942,1.022025178951208,-1.6933309452638021
1,3608,-2.604040973180986,3.084170544609941,0.6404152153721419
1,4734,-1.0445761374993598,3.1316070076930456,-1.9580567158583022
1,4848,1.8123442476468992,1.8636289244551965,-1.9032142113271668
1,4786,0.31095683191015117,0.9414622884131302,0.944495382355956
1,5474,-0.09858921797199512,0.5041045836006776,-0.19018813222434663
1,3445,-0.32157587590946957,-0.12361089799412416,-3.28943497268762
1,5966,2.7186241876167294,0.9953760965776239,-1.9179752385316016
2,1209,-0.9117856315309854,-0.7122412630457688,0.6817998568858827
2,315,-2.0052417949168153,-1.1427313422419867,1.1339298937519793
2,4048,1.6036218699911862,2.0267563047869936,-3.228419593700452
2,6468,0.9605990838742335,2.072053107155498,-1.9986082324097183
2,4354,1.7811713703808856,4.137944414250981,-1.4490671880918589
2,2098,-0.7060515262308459,-1.8469135872765166,1.5104237170293482
2,4752,3.6847894624740514,1.962587935259254,-1.1517686617966467
2,5062,1.770059615880132,0.6005848660348572,-1.1615074439329196
2,623,-0.992835192210595,-1.030336252131949,0.5865434604530525
2,2260,-0.8991523023521113,-0.914101171299988,0.47134877233754335
2,112,-3.5843285343820064,-2.2844415274043115,1.6558498744374355
2,5523,0.6096993781739594,-0.03245020033803515,-0.9769018238612265
2,3417,-2.9922047706752073,2.104766370823857,-2.50459622032816
2,1518,-1.4701519375828669,-2.164257214260603,-2.08376653915726
2,888,-2.0186902374349485,-2.770181970196054,1.1416878414709573
2,3176,-1.358221186650054,-0.9498366871894512,0.9642515063299317
2,1088,-2.6681209952402494,-1.3134640389353842,1.6261875913133446
2,3281,0.7216132355353179,0.0945967365542864,-0.9320464294327001
2,589,-1.9381648256558666,-1.1202779883276832,1.1554083916363904
2,6122,1.425212790951776,1.6659318098198446,-0.24865961690013244
2,750,-1.73610759455939,-2.266686375702366,0.7628790084272726
2,2728,-1.380441881607465,-0.8036436027047935,1.8123946652212268
2,871,-0.9234216870536763,-1.012510952044437,0.055801986149779666
2,1466,-2.8235887570284666,-1.0919986841547604,0.2765378595594746
2,1956,-1.4001994862780072,-0.9407432143916182,1.0236188939859705
2,14,-1.4016687099410934,-1.3017272640631634,3.2703697711032222
2,1218,-1.213948767930377,-0.4633783691678909,1.8839252755083917
2,1486,-2.24555992690302,-0.13076467739957087,1.3985215143660763
2,528,-2.384210046331216,-0.2712743057950572,2.5155361748642693
2,584,-2.563298151491871,-0.9562003588339065,1.0727058667384948
2,241,-2.375342898668668,-1.7757958327896552,1.3323229549087174
2,2127,-1.3732763166876036,-0.41347140021520934,-0.3835743976539169
2,2023,-2.9850532199025324,-1.0639660753174196,2.5853248586229123
2,1617,-1.0303069358157053,-0.989764924313653,1.8477464504028696
2,2715,-1.3690120770064822,-1.1400068199400761,0.9812761799903481
2,171,-3.3448067717606857,-1.7112607721190998,2.3461313284455767
3,4193,1.2948514323646434,-1.0388037008157847,-2.0303654166113123
3,6279,1.4552501803641862,-0.8635435159491183,-2.0434129211947565
3,7167,0.7037931766655863,1.9331300757272298,-1.8929764042339026
3,6648,1.3728041677266778,-1.0255080241725554,-2.1096164761947866
3,312,0.4224139834441753,-1.5619704804023467,-2.4197199945890207
3,4575,1.3069210621024365,-0.8528977748440234,-1.9298695494539586
3,2053,1.0548181945089237,-1.2137146048192,-1.8906505722786846
3,4144,1.6897644708677624,-0.8543076566699364,-2.3714411715135544
3,3050,2.6505786668990785,-1.6118535300868255,-3.6792460914690532
3,3105,2.6257778488239705,-1.597424357513259,-3.6455258352883413
3,6212,0.5249620029221148,-0.05377576119092163,-0.6032586241895892
3,4230,1.3419290301599842,0.4458386908929606,-1.137647686621523
3,2447,2.651458463410719,-1.6116128339294926,-3.68096455864106
3,6958,1.4341967286937245,0.02309872173189037,0.214003194559452
3,1509,0.2376879038133887,-1.9204193741905011,-1.0623234273267799
3,4387,1.712234794083738,-1.01550005096255,-3.135860051288814
3,2112,0.4305444911641075,-1.5009347024709456,-2.218853805204534
3,103,0.4437302015293125,-1.6081105484875495,-2.5653184847156636
3,3163,2.626802782357052,-1.7862440481047615,-0.6815300289596304
3,2960,1.0941555134771628,-1.1631926903392091,-1.4447530747830097
3,1962,2.630066472361324,-1.603530489538582,-3.6528534143908655
3,5273,0.3454253119385475,2.2055839520206693,1.8077086208613549
3,2558,0.4220696829744728,-1.5606774141861168,-2.4638937178310027
3,2146,0.41382821302520145,-1.6325189748203162,-2.6201790568100445
3,5043,-1.3061476410258,2.1206628997913826,-3.1009606472626645
3,6460,2.27610011160565,-0.5585190167084486,-1.7731071365665136
4,5469,0.9796389101731678,0.6608345864126534,0.07872664513778678
4,3046,0.840999974226557,-2.0067983760000287,1.085658555804743
4,1674,0.89361645358205,-1.9839681351872218,0.8095456952870314
4,5024,0.4644444952365654,1.4504022897253475,-3.008052693596611
4,2740,3.33113383457031,-1.6396162800808776,-0.49875232659931557
4,49,0.9747677356486861,-1.9394231904156238,1.1868427125497323
