idx,term_id,term,relevance,x,y,z
0,3116,performance,-6.25029993057251,6.184684486427875,-2.9661442676500167,11.410168090920216
1,2438,blue,-6.268700122833252,4.800549884752776,-2.384359408725483,9.761276486719392
2,753,black,-6.416100025177002,5.000236856650847,-2.535448422893592,10.806560934211502
3,985,girl,-6.482900142669678,4.010276782676147,-2.752537851470148,8.75906384503547
4,2027,white,-6.529699802398682,4.617293578988642,-2.359899625384726,9.284811746989138
5,222,star,-6.596099853515625,4.349736334049353,-3.452449072895044,9.685635294907595
6,1172,down,-6.6244001388549805,4.627098607345058,-2.5137331030610746,8.390037880943003
7,600,lead,-6.661900043487549,4.3681991002682174,-2.0176711445151234,7.2135009789146265
8,175,pretty,-6.677199840545654,4.997778383709314,-3.082712306378015,10.382151208098811
9,392,recording,-6.713099956512451,5.163803181421212,-2.7152840134974423,7.539367337074503
10,1102,actually,-6.722499847412109,4.363485788513378,-2.870093229674348,7.583454468210611
11,688,story,-6.729599952697754,6.160721448379516,-2.9648859417188804,11.408673913046425
12,12,again,-6.73390007019043,4.225456545691947,-2.014349287726494,6.053522225384618
13,9353,hollywood,-6.735199928283691,2.8396644072894226,-2.821909586698911,4.881498280792377
14,152,need,-6.73859977722168,4.9143323298824395,-3.0927344439902495,10.275944085189924
15,1991,part,-6.741000175476074,5.024619457490632,-3.1612966011682673,9.861406683334828
16,2564,american,-6.840799808502197,4.966033223232676,-2.908066522325164,10.991565518134642
17,370,member,-6.850299835205078,4.624251886146616,-2.4500375379593082,5.4594448620205185
18,228,studio,-6.86959981918335,5.035145765011554,-2.551736401721838,7.021050508045997
19,1083,theme,-6.89769983291626,4.032010508895676,-2.2965983475898355,7.792792326384092
20,315,decade,-6.900599956512451,4.768449830366376,-2.423275803913764,7.280676811878201
21,144,mean,-6.9028000831604,4.176141649428975,-3.144576284601758,8.193789600226435
22,735,young,-6.9039998054504395,4.078683146244196,-2.7581242216509643,8.737924947478232
23,1117,audience,-6.934000015258789,4.5112919029219025,-3.3417616921364326,10.570230686864063
24,658,result,-6.974999904632568,4.670462225195294,-3.1492075134233954,7.011604475657378
25,327,especially,-6.99370002746582,4.425651499408548,-2.6778788479674023,5.5595304144848505
26,4,acoustic,-6.996799945831299,4.874592817920336,-2.3920270692319803,8.028007087437015
27,2967,back,-6.997200012207031,4.299643048487449,-2.0503537401724086,5.229426532833431
28,421,space,-7.006100177764893,5.120848104205407,-2.9122863213093924,8.453518680948232
29,1995,project,-7.0071001052856445,5.071879055549433,-3.0294934282221044,8.138430636776038
30,391,recorded,-7.013400077819824,5.050792888838689,-2.572496228918087,6.8419100659308105
31,770,country,-7.019199848175049,3.848443927114961,-3.1264833529811695,6.616396948527858
32,713,true,-7.02209997177124,3.7469117561128846,-2.8529793695391645,7.458432812003496
33,1192,feeling,-7.022600173950195,4.849512245487503,-3.1513719195987404,9.282063080710596
34,1590,look,-7.026599884033203,5.002125639467706,-3.0581622366558467,10.949526508919387
35,795,friend,-7.034299850463867,4.025653758367587,-2.0969893459678075,5.240742061078934
36,11,after,-7.038700103759766,4.45668203121047,-2.2521918015610227,6.5487465895983386
37,411,show,-7.039000034332275,4.469608554018707,-3.055004304104583,8.618657130264626
38,1149,closer,-7.045100212097168,4.124696040852966,-2.0431782755379073,4.391886285650001
39,929,character,-7.0503997802734375,6.09055164455105,-2.965054350837865,11.374861064197912
40,2996,john,-7.058000087738037,4.315371259974622,-3.2055150710997213,6.478226048598584
41,644,producer,-7.058499813079834,5.079385908917938,-3.1288937040313933,9.615543387602337
42,129,label,-7.059599876403809,5.055029875826911,-2.803601063376369,8.024807988917427
43,501,clear,-7.059700012207031,4.117849028416002,-2.6630668420468067,5.8501644919586795
44,1353,then,-7.082699775695801,4.202780308518307,-1.8897797121727764,5.1071092643836025
45,1260,maybe,-7.089799880981445,3.9702264872191795,-2.309511886027606,6.278259379086584
46,569,guitarist,-7.096499919891357,4.34936683720315,-2.3407908732865863,4.72837973421721
47,3571,woman,-7.106400012969971,3.528597221089254,-2.595044429946413,5.019795115589506
48,373,musical,-7.10699987411499,4.5585003950864955,-2.7951635577037925,7.243545016884694
49,5104,blood,-7.108399868011475,3.318017735435917,-2.3635856350700486,4.295111550661923
50,186,question,-7.127799987792969,3.410600579429108,-2.694477288619227,6.831745953886856
51,2405,taylor,-7.143899917602539,0.3638354870728483,-0.2143713714210738,0.2045359530945136
52,12890,screenplay,-7.1458001136779785,-0.17101267234128079,0.0952435146363351,-0.4925177324519787
53,1214,heard,-7.162199974060059,3.8325812558692514,-1.9216897730363005,4.205645603275046
54,102,harmony,-7.218200206756592,3.609652546794198,-1.814437373494314,3.747136056972887
55,318,disc,-7.246699810028076,3.489818704424765,-1.8919364377605998,3.778813175029866
56,2359,key,-7.470200061798096,0.2091185126458103,-0.12095363523357806,0.013565407990859823
57,2191,crime,-7.5609002113342285,2.902677840556373,-1.6543812683049774,3.2108135220429164
58,20467,niro,-7.561299800872803,0.15052022022715755,-0.08319596550103923,-0.06880882578011267
59,7281,war,-7.587399959564209,-0.9700327530229197,0.5050668656629534,-1.323048184830637
60,17121,wright,-7.632699966430664,-1.667863200081751,1.1572977104908184,-2.823395122427291
61,2333,deserves,-7.654699802398682,0.13578032275215932,-0.07870450968138681,-0.08573188103528172
62,11827,ritchie,-7.724899768829346,-2.163884066629403,1.572857028119371,-3.4685690056309646
63,7275,star_war,-7.7399001121521,-1.5428349319896462,0.8316682587318412,-2.0422794725294677
64,11807,auerbach,-7.793399810791016,-2.5675802587990293,1.2768789967024612,-2.7811827030796143
65,2421,watson,-7.865300178527832,-0.972703940278924,0.5908523316779991,-1.7190922246736233
66,2230,johnson,-7.91480016708374,-0.6216115865951612,0.36652780123950657,-1.1273805119754585
67,17568,boyle,-7.940800189971924,-2.8713810016751316,1.740661439252527,-5.026364167437185
68,11808,black_key,-8.001099586486816,-2.5691283223094006,1.2610988549047486,-2.705532840732772
69,20457,unchained,-8.113800048828125,-3.530305691914959,1.9468750369825112,-5.374368071621654
70,2821,bobby,-8.116299629211426,-1.5710676131305747,0.8462359735175078,-2.6378428352368157
71,11642,crib,-8.132599830627441,-3.0198779312944772,1.6995076727180465,-4.060298542476702
72,10357,askew,-8.186800003051758,-2.552134375130977,1.3913750761392245,-4.683919222496801
73,11579,enormously,-8.23859977722168,-3.0528597745902095,1.9420488679584285,-4.8404688870292105
74,14243,unforgettable,-8.238699913024902,-0.9212588625871158,0.5372766722875142,-1.560560436528475
75,11544,yarn,-8.240599632263184,-2.1373217899958883,1.1698409325044954,-3.6834349998292444
76,12200,ashcroft,-8.276700019836426,-2.2732469805722926,1.7678021198966472,-3.784102363010662
77,13231,authentic,-8.307000160217285,-1.4795295117048346,0.9599959875216626,-2.358816514838012
78,3762,survival,-8.428199768066406,-1.9157105137040475,1.1575832622921032,-3.3405676117700995
79,9350,hazlewood,-8.438400268554688,-4.775265784066728,2.678983652149732,-7.649200067036321
80,3555,unintentionally,-8.453200340270996,-2.8609804084104447,1.8810006566212463,-3.9920515510568224
81,7290,audacity,-8.459500312805176,-2.7265124884525656,1.169988026124643,-3.852722970453861
