idx,term_id,term,relevance,x,y,z
0,2099,metal,-6.057300090789795,5.368479720828608,15.726633883249542,7.941013517200112
1,644,producer,-6.30109977722168,4.482758398787914,14.166335974584333,7.804881631172778
2,929,character,-6.360599994659424,4.581212666021768,16.913216908304065,7.830639723817585
3,753,black,-6.381499767303467,5.246990280451374,15.73243372414318,7.959283517083773
4,1712,dance,-6.5503997802734375,4.471686865626813,14.509186865975447,7.729338533721078
5,136,lost,-6.614500045776367,4.235175669314534,12.97574330268575,8.794137558541632
6,2905,offer,-6.672299861907959,4.8907342262761215,13.318353036803886,8.894758278223073
7,168,picture,-6.71019983291626,4.791030709526312,16.12303780536639,8.760593568248664
8,1995,project,-6.772200107574463,4.499470497785188,12.732462288938867,8.313432716987057
9,112,house,-6.777200222015381,4.471803352696048,14.76909298942742,7.694820955685008
10,2060,death,-6.787099838256836,5.053136439854646,15.306715883637501,8.515587120712905
11,3116,performance,-6.787600040435791,4.54423149413637,17.008418895014835,7.75551359928754
12,1079,synth,-6.798900127410889,4.089745679112168,11.543507298725999,8.097317351419985
13,1590,look,-6.799699783325195,4.711198272601947,15.817632257804716,8.253534542672037
14,2996,john,-6.815700054168701,4.2442233830223675,11.368924074908222,9.192533186643697
15,85,genre,-6.842199802398682,4.5703990240894194,14.595330601041121,8.191666623182163
16,144,mean,-6.84660005569458,4.518411861084431,12.599364674457378,9.139596892438064
17,1868,different,-6.876200199127197,4.443094884495117,11.562933227070694,8.630435456582072
18,2710,electronic,-6.886300086975098,4.188465062290384,12.134131062096493,7.968163875726113
19,688,story,-6.898200035095215,4.548432374427623,16.99068021612858,7.765639752338209
20,812,human,-6.915999889373779,4.05718920672775,13.859482128883537,9.362349884699674
21,1428,from,-6.9303998947143555,4.233081845300036,10.81967157883059,8.607002302873639
22,1219,heavy,-6.93209981918335,4.017741349807604,12.000896138369514,8.626962948330343
23,421,space,-6.938700199127197,4.367194458567389,12.879060161786331,8.252113852635262
24,303,collection,-6.94379997253418,4.21907709779537,9.858786372104408,8.664216466723559
