idx,term_id,term,relevance,x,y,z
96,19818,procedural,-8.767399787902832,-3.594561214665948,-6.172768995160983,-3.5668349068865917
97,9771,cutting_room_floor,-8.771200180053711,-4.314030936233975,-6.342555132482807,-4.142384653646395
98,17166,bing,-8.806300163269043,-4.077300587429005,-5.865161537170815,-3.015449229549137
99,20053,paltry,-8.808199882507324,-4.950897383977004,-7.359775632128088,-4.525871715584384
100,20335,chicago_underground,-8.810099601745605,-4.415626574938196,-7.629729661561057,-3.718124479788371
101,16358,drawer,-8.816399574279785,-4.437535337919575,-7.38258312289817,-4.213187916038842
102,6450,generates,-8.957200050354004,-2.8970486751325364,-4.78474570811558,-2.3699906613429285
103,12803,unsparing,-9.025799751281738,-2.904434808195394,-4.859453395765399,-2.4101100645877036
104,14455,stranded,-9.08240032196045,-3.8488060695881425,-6.63606124459957,-3.5499471173671053
105,20364,red,-9.110699653625488,-4.719846768876627,-7.597545356231324,-4.1639427694172335
106,20188,maya,-9.146400451660156,-5.476043249247377,-8.171027584415606,-4.999659057703404
107,18114,prologue,-9.158699989318848,-5.069826126757345,-7.5555275516402975,-4.552547698025026
108,16389,terrorist,-9.159799575805664,-4.165792182583695,-7.003902594114865,-3.9437356279753426
109,11768,lincoln,-9.194000244140625,-2.5215141150160885,-4.287624750348032,-2.0966797680394293
110,20378,leigh,-9.207300186157227,-3.3996660605819082,-5.663850321939959,-3.0077122915112056
111,17916,immortality,-9.21500015258789,-5.308661664489706,-8.73598408626301,-4.309401930595371
112,19868,authorial,-9.242199897766113,-5.700706630198848,-8.603332231923169,-4.732636121330329
113,17265,overplays,-9.264699935913086,-4.525951598154659,-7.779767234601146,-4.554357988782177
114,20474,tandy,-9.273599624633789,-2.6424475360304363,-4.0861183539110675,-1.9963366889914356
115,19926,infidelity,-9.308799743652344,-5.081180361547685,-8.185370096920193,-4.22364550095325
116,19055,scout,-9.335700035095215,-5.430814138797369,-8.139330433648011,-4.505324384852606
117,11971,humanly,-9.342399597167969,-4.837123320787525,-8.646038976676824,-4.873473456079988
118,19321,homelessness,-9.350500106811523,-5.117700288083946,-9.119842246428789,-5.084243133806855
119,19498,likability,-9.350799560546875,-5.297233715992148,-8.572903376972713,-5.187494161801601
120,19457,unforgiven,-9.385700225830078,-1.941720620019924,-3.0674195146012875,-1.6141787173653903
121,20282,cooled,-9.40880012512207,-4.7611983815272065,-8.438813124881941,-4.4432630108203774
122,14888,paranormal,-9.423999786376953,-4.859776124849469,-8.140331395611359,-4.882072275187033
123,16944,salesman,-9.469099998474121,-5.559945973855348,-9.081873692227324,-5.0303406868858636
124,12591,devolve,-9.497400283813477,-5.13411515130367,-9.255901980661184,-4.606142785270527
125,16057,inarticulate,-9.512800216674805,-5.65195917884429,-8.982953736080702,-4.555131666473016
126,16430,complementing,-9.513299942016602,-5.430267127434112,-9.566226568774164,-4.708177185246975
127,14660,bacon,-9.540599822998047,-3.7526086080990373,-6.493908403438486,-3.2948132920954682
