idx,term_id,term,relevance,x,y,z
30,2509,mood,-6.98799991607666,9.177068831765405,-1.016638130018069,8.410191208671717
31,1888,jazz,-6.990099906921387,10.198396646768469,-0.8680101842487874,8.6897883440098
32,4,acoustic,-6.991499900817871,10.389089166010924,-1.797652918772926,10.184728631171406
33,1079,synth,-6.992700099945068,9.439701200973328,-0.875164554288601,9.436249575888587
34,1991,part,-6.9994001388549805,11.425278942690884,-1.6288284310769177,12.33014287209016
35,1590,look,-7.000999927520752,12.138571895561652,-1.6309239092148067,13.537325439713173
36,412,singing,-7.009799957275391,8.558623719821199,-1.4675677663281275,7.722360796308151
37,373,musical,-7.017199993133545,9.976857111935045,-1.3699621471857724,9.112448163181208
38,601,length,-7.021100044250488,10.024145473702195,-1.242238870796905,10.053850210373184
39,1207,going,-7.022600173950195,11.022446119264247,-1.4183279707385605,10.375976952471762
40,29,called,-7.034299850463867,8.893624490646326,-1.1651964716103163,7.264954006723124
41,1447,listener,-7.038000106811523,9.036331157762254,-1.3552124854469099,8.244544943694697
42,1192,feeling,-7.057600021362305,11.29584091800501,-1.5363548515641674,11.61710602287409
43,32,career,-7.064799785614014,10.507539464288339,-1.4505117609444271,9.537792050628461
44,976,folk,-7.0655999183654785,11.84468986857897,-2.06284100093132,12.668874927391842
45,222,star,-7.069699764251709,12.018642123651173,-1.204142492581891,11.867852748348065
46,2214,feature,-7.082200050354004,10.51737809901279,-1.736597486353947,9.381650698455443
47,5422,sonic,-7.082200050354004,8.679746433369456,-0.877971364869202,7.591157506443369
48,152,need,-7.082399845123291,11.701998668286025,-1.6917276746444134,12.755910766875063
49,1751,instrument,-7.082600116729736,9.000190549867472,-1.3600981725196803,8.162445631568435
50,751,begin,-7.088900089263916,9.294380778576084,-1.0976071823181466,7.93445477910992
51,569,guitarist,-7.09660005569458,8.772203923548917,-1.4033141793929658,7.404729887095117
52,528,disco,-7.1006999015808105,8.002141441361353,-0.8690930371485203,6.8815965094477916
53,4763,your,-7.112199783325195,8.276905863676966,-1.190995227337092,7.142923394428645
54,565,given,-7.119100093841553,8.472791648086416,-1.1273806469809593,7.619388230386063
55,2059,dead,-7.151100158691406,8.375166719093002,-1.2889306801110254,6.974080335500867
56,3023,slightly,-7.235099792480469,7.933075146555996,-0.9232236531435457,6.6374785597662225
57,1349,summer,-7.243100166320801,7.912607147326935,-0.9110716032758684,6.587387619251356
58,8913,filmmaking,-7.2804999351501465,-4.757355446465635,0.9020419898837304,-3.4957205738856705
59,6040,grip,-7.579999923706055,-5.358005059159904,0.9597217952058754,-4.075494521049321
60,14108,kubrick,-7.629899978637695,-5.885883791961325,1.0071649176938113,-4.594934267882156
61,3423,justice,-7.657599925994873,-5.038426447206379,0.9267517707430403,-3.7534967870390052
62,9420,nastasia,-7.664599895477295,-6.8630273098499925,1.4768500347319962,-5.19727894748923
63,586,interpol,-7.729599952697754,-6.127560248848377,1.0022256921535078,-4.857057723408202
64,13202,ferry,-7.863999843597412,-7.729602155521898,1.461061226440892,-6.789061610062314
65,18505,buckner,-7.957600116729736,-6.502493763065137,0.9014714497942363,-5.210374306855771
66,10478,what_make,-8.089500427246094,-6.253245392621644,1.084216874634981,-5.054019584621099
67,440,stylish,-8.115099906921387,-5.602898871857565,0.9647101067010171,-4.34271963453447
68,17848,film_noir,-8.150500297546387,-6.177919253293939,1.0080713005902437,-5.112595701417689
69,8073,dramatically,-8.202400207519531,-5.836019858263409,0.9854971678894555,-4.5401677282855015
70,11506,conscience,-8.206500053405762,-6.587148093728748,1.1368054015488396,-5.737647549194473
71,8954,viewer,-8.255800247192383,-5.0113048379840865,0.9244166062292482,-3.731315141794963
72,1135,bull,-8.27560043334961,-6.671870622828835,1.0676193431787722,-5.851891583056032
73,16154,gag,-8.32699966430664,-7.445929763159253,1.0264288046084684,-6.900553590673124
74,4391,jawbreaker,-8.435799598693848,-7.506148040048785,1.1805475963182086,-7.536166699028407
75,13274,stirred,-8.440999984741211,-8.247490616532845,1.2447631496055316,-7.850574213980008
76,14997,hawley,-8.443900108337402,-7.574401422471581,0.8168175580523716,-6.679133627013903
77,14825,happy_ending,-8.465499877929688,-8.036029741498341,1.0699703240466087,-6.671991981558391
78,7298,carey,-8.467900276184082,-7.274778134897495,1.0568471487176592,-5.895059364933117
79,10889,hannah,-8.503100395202637,-6.810458453066056,0.8940861564342588,-5.647228582239419
80,10236,tobin,-8.517800331115723,-7.147046393644676,1.3287837054228167,-6.247441767198252
81,20234,implausibility,-8.523099899291992,-7.933674380193443,0.7910482085513192,-6.881880417038327
82,20484,weepie,-8.548500061035156,-8.10796514306243,0.7712246802804227,-7.428881245379574
83,4051,trenchant,-8.615599632263184,-8.721354531367618,1.0131150041827313,-8.454905835873934
84,14495,nguyen,-8.631999969482422,-8.431351632156385,1.0920119118192546,-7.574899463271447
85,19913,psychologically,-8.652299880981445,-7.200341788748847,0.8749351671050988,-6.152731483465594
86,19571,miranda,-8.665900230407715,-7.848395306734376,1.2669187289551582,-6.235914071843954
87,20346,waterfront,-8.674400329589844,-8.816298226115007,1.013756872580103,-8.033132204752043
88,19865,panopticon,-8.703900337219238,-10.35142027301517,1.3549962538507156,-11.012936982935566
89,19823,clayton,-8.706000328063965,-8.346621051152527,0.8972705434562563,-7.814600915719267
90,20061,amusingly,-8.735799789428711,-9.386618050544357,1.162038880006575,-9.293416162256785
91,20442,groundhog,-8.748200416564941,-8.680333897747332,1.3531637455791454,-8.184382810172053
92,9584,compelled,-8.782400131225586,-9.191153044254786,1.3381709014437673,-8.528080384250233
93,15605,richardson,-8.790499687194824,-8.551579781040648,1.2990850119659512,-7.210188385065332
94,4430,schwarzenbach,-8.824999809265137,-9.927870852562435,1.3374517823204701,-9.729524172579929
95,6249,posh,-8.84630012512207,-10.279323844381258,1.4831145373751333,-10.166702517663115
96,15010,ripper,-8.883099555969238,-10.642855697116335,1.526426408672551,-10.685230267688397
97,18870,charlatan,-8.89109992980957,-9.10356268497064,1.1251266736469803,-8.904967848042721
98,17748,rooting,-8.945300102233887,-7.314462948430867,1.2799967011058615,-6.5050069135722275
99,19674,functionality,-8.980500221252441,-10.74521728746667,1.1140854184685003,-10.877768581770109
100,19883,coen,-8.999099731445312,-8.021095585913917,1.4281741735734552,-7.287261068307967
101,13657,cairo,-9.020299911499023,-9.910046140114837,1.1162697729553996,-10.383302696576967
102,20127,puerile,-9.127300262451172,-8.552708354605647,1.1104258710884813,-8.297877236658739
103,9412,expressiveness,-9.140600204467773,-11.179191281157097,0.82619861604314,-11.553589241151581
104,14063,tomato,-9.156599998474121,-8.958951670939953,1.1061230844689263,-8.74085520503517
105,18373,slavish,-9.160599708557129,-9.666814209970859,1.1823410480907592,-9.63413929154275
106,2447,coheres,-9.163999557495117,-10.280421280585271,1.005883306733523,-10.49588197258497
107,17952,artillery,-9.239800453186035,-9.621099996930736,1.1576045032646745,-9.5172308907234
108,19283,nauseating,-9.249300003051758,-9.868014781467428,1.1207444712115082,-10.146553243972711
109,18854,fitted,-9.277700424194336,-10.672525665645704,1.0819512290362254,-12.089334720404105
110,20180,ratcheting,-9.28950023651123,-10.780351079415079,1.3782766359341998,-11.630069138756808
111,13897,steak,-9.298700332641602,-10.533180885571324,0.9120838513364266,-11.279564999899973
112,2146,testimony,-9.339300155639648,-10.83528130763452,1.3607253671678903,-12.156756022307308
113,19637,masterworks,-9.371100425720215,-11.232378395694957,0.5994135970217453,-12.246462094666851
114,19451,tramp,-9.382100105285645,-11.381402090017746,0.7792809126024512,-12.860399533143939
115,9424,prequel,-9.402299880981445,-11.321244434064603,1.249777252476254,-11.714706274059127
116,17029,restores,-9.425000190734863,-10.25525172826594,1.2427258815461344,-11.043871335561265
117,16085,mongrel,-9.435500144958496,-11.166211400357346,0.8954377729751085,-12.964447673910357
118,17935,messily,-9.439000129699707,-11.619790621796033,1.175044308308408,-12.555093994507018
119,19264,straightaway,-9.447099685668945,-11.168692125105984,1.2171640461730144,-12.987532318205346
120,19704,insinuating,-9.447400093078613,-10.41838431568101,0.9108673553362039,-10.784487321628616
121,9422,nina_nastasia,-9.44789981842041,-11.681323348760658,0.8388710771086071,-11.81543249269191
122,4359,breathtakingly,-9.462900161743164,-10.793408975192488,0.7378256425577546,-11.860117061375028
123,14506,fireball,-9.477399826049805,-10.855887602882857,0.8793015830316424,-12.415845531777792
124,19803,priceless,-9.523900032043457,-11.685584153148918,1.0201551339549046,-12.590734009113289
125,3231,manically,-9.529199600219727,-11.241532450984172,1.4525848070723988,-12.15051686005011
126,18899,extinction,-9.804200172424316,-11.505095127732153,1.314621217906733,-13.397984824153207
